rsi_peak,rsi_entry,rsi_exit,lookback,stop_loss,max_hold,max_entries,total_trades,win_rate,avg_return,total_return,long_trades,long_win_rate,long_total,short_trades,short_win_rate,short_total,stop_loss_count,expired_count
75,75,35,42,-20,42,5,32,87.5,3.838766229354042,122.84051933932935,23,95.65217391304348,120.74174120542244,9,66.66666666666666,2.098778133906909,1,4
78,75,35,30,-10,42,5,32,87.5,3.838766229354042,122.84051933932935,23,95.65217391304348,120.74174120542244,9,66.66666666666666,2.098778133906909,1,4
78,75,35,30,-15,42,5,32,87.5,3.838766229354042,122.84051933932935,23,95.65217391304348,120.74174120542244,9,66.66666666666666,2.098778133906909,1,4
78,75,35,30,-20,42,5,32,87.5,3.838766229354042,122.84051933932935,23,95.65217391304348,120.74174120542244,9,66.66666666666666,2.098778133906909,1,4
78,75,35,42,-10,42,5,32,87.5,3.838766229354042,122.84051933932935,23,95.65217391304348,120.74174120542244,9,66.66666666666666,2.098778133906909,1,4
78,75,35,42,-15,42,5,32,87.5,3.838766229354042,122.84051933932935,23,95.65217391304348,120.74174120542244,9,66.66666666666666,2.098778133906909,1,4
78,75,35,42,-20,42,5,32,87.5,3.838766229354042,122.84051933932935,23,95.65217391304348,120.74174120542244,9,66.66666666666666,2.098778133906909,1,4
78,65,45,42,-15,42,2,45,80.0,2.729660874912837,122.83473937107766,21,95.23809523809523,94.63661101057818,24,66.66666666666666,28.198128360499474,1,12
78,65,45,42,-20,42,2,45,80.0,2.729660874912837,122.83473937107766,21,95.23809523809523,94.63661101057818,24,66.66666666666666,28.198128360499474,1,12
78,65,45,30,-15,60,2,54,79.62962962962963,2.2746524656189124,122.83123314342127,22,95.45454545454545,99.43130232083604,32,68.75,23.399930822585205,1,12
78,65,45,30,-20,60,2,54,79.62962962962963,2.2746524656189124,122.83123314342127,22,95.45454545454545,99.43130232083604,32,68.75,23.399930822585205,1,12
82,65,45,42,-15,42,4,42,83.33333333333334,2.923736958033199,122.79695223739435,21,95.23809523809523,94.63661101057818,21,71.42857142857143,28.160341226816165,1,10
82,65,45,42,-20,42,4,42,83.33333333333334,2.923736958033199,122.79695223739435,21,95.23809523809523,94.63661101057818,21,71.42857142857143,28.160341226816165,1,10
78,68,40,30,-10,42,5,32,90.625,3.837381673438976,122.79621355004723,23,95.65217391304348,122.31401354664703,9,77.77777777777779,0.48220000340015856,2,3
78,72,40,24,-10,42,3,32,90.625,3.836631969363999,122.77222301964797,23,95.65217391304348,120.74174120542244,9,77.77777777777779,2.030481814225516,1,3
78,72,40,24,-15,42,3,32,90.625,3.836631969363999,122.77222301964797,23,95.65217391304348,120.74174120542244,9,77.77777777777779,2.030481814225516,1,3
78,72,40,24,-20,42,3,32,90.625,3.836631969363999,122.77222301964797,23,95.65217391304348,120.74174120542244,9,77.77777777777779,2.030481814225516,1,3
82,72,35,42,-10,90,2,30,93.33333333333333,4.09142813394212,122.74284401826361,23,95.65217391304348,122.31401354664703,7,85.71428571428571,0.4288304716165814,2,0
78,68,40,24,-15,42,3,32,90.625,3.835395072439438,122.73264231806202,23,95.65217391304348,120.74174120542244,9,77.77777777777779,1.9909011126395426,1,3
78,68,40,24,-20,42,3,32,90.625,3.835395072439438,122.73264231806202,23,95.65217391304348,120.74174120542244,9,77.77777777777779,1.9909011126395426,1,3
82,72,45,30,-10,42,2,30,90.0,4.090868261044405,122.72604783133215,23,95.65217391304348,122.86383809018002,7,71.42857142857143,-0.13779025884790252,2,2
82,72,45,42,-10,42,3,29,93.10344827586206,4.231154228341963,122.70347262191694,23,95.65217391304348,121.29156574895543,6,83.33333333333334,1.4119068729615112,1,2
82,72,45,42,-15,42,3,29,93.10344827586206,4.231154228341963,122.70347262191694,23,95.65217391304348,121.29156574895543,6,83.33333333333334,1.4119068729615112,1,2
82,72,45,42,-20,42,3,29,93.10344827586206,4.231154228341963,122.70347262191694,23,95.65217391304348,121.29156574895543,6,83.33333333333334,1.4119068729615112,1,2
78,65,40,24,-10,60,5,44,86.36363636363636,2.7885028794568747,122.69412669610249,24,95.83333333333334,115.87664785737007,20,75.0,6.817478838732406,2,6
75,68,35,24,-10,60,3,32,90.625,3.833264642626195,122.66446856403824,23,95.65217391304348,122.31401354664703,9,77.77777777777779,0.35045501739119445,2,2
75,68,35,30,-10,60,3,32,90.625,3.833264642626195,122.66446856403824,23,95.65217391304348,122.31401354664703,9,77.77777777777779,0.35045501739119445,2,2
78,68,35,30,-10,60,3,32,90.625,3.833264642626195,122.66446856403824,23,95.65217391304348,122.31401354664703,9,77.77777777777779,0.35045501739119445,2,2
82,72,35,42,-10,60,2,30,93.33333333333333,4.088531978064214,122.65595934192643,23,95.65217391304348,122.31401354664703,7,85.71428571428571,0.3419457952793965,2,1
75,72,35,42,-10,42,2,33,90.9090909090909,3.716776465967093,122.65362337691407,23,95.65217391304348,122.31401354664703,10,80.0,0.3396098302670061,2,3
78,72,35,42,-10,42,2,33,90.9090909090909,3.716776465967093,122.65362337691407,23,95.65217391304348,122.31401354664703,10,80.0,0.3396098302670061,2,3
78,65,45,30,-10,60,3,54,81.48148148148148,2.269774984133466,122.56784914320714,22,95.45454545454545,100.25072327603668,32,71.875,22.317125867170432,3,8
85,68,35,42,-10,90,2,30,93.33333333333333,4.084332389173522,122.52997167520564,23,95.65217391304348,122.31401354664703,7,85.71428571428571,0.2159581285585923,2,0
82,68,40,30,-10,90,3,29,93.10344827586206,4.225160106185481,122.52964307937893,23,95.65217391304348,122.31401354664703,6,83.33333333333334,0.21562953273190955,2,0
82,68,40,30,-10,90,4,29,93.10344827586206,4.225160106185481,122.52964307937893,23,95.65217391304348,122.31401354664703,6,83.33333333333334,0.21562953273190955,2,0
82,68,40,30,-10,90,5,29,93.10344827586206,4.225160106185481,122.52964307937893,23,95.65217391304348,122.31401354664703,6,83.33333333333334,0.21562953273190955,2,0
78,65,45,42,-10,60,2,55,80.0,2.227551760786258,122.5153468432442,22,95.45454545454545,100.69419629149832,33,69.6969696969697,21.82115055174586,3,10
75,65,45,24,-10,42,4,47,85.1063829787234,2.6058189178208053,122.47348913757786,21,95.23809523809523,94.63661101057818,26,76.92307692307693,27.83687812699969,2,12
78,68,35,30,-10,42,5,32,90.625,3.8267019568305867,122.45446261857877,23,95.65217391304348,122.31401354664703,9,77.77777777777779,0.14044907193170397,2,3
82,65,45,42,-15,42,3,42,83.33333333333334,2.91555367445892,122.45325432727464,21,95.23809523809523,94.63661101057818,21,71.42857142857143,27.816643316696435,1,10
82,65,45,42,-20,42,3,42,83.33333333333334,2.91555367445892,122.45325432727464,21,95.23809523809523,94.63661101057818,21,71.42857142857143,27.816643316696435,1,10
82,68,40,30,-10,60,3,29,93.10344827586206,4.222164082863508,122.44275840304175,23,95.65217391304348,122.31401354664703,6,83.33333333333334,0.12874485639472555,2,1
82,68,40,30,-10,60,4,29,93.10344827586206,4.222164082863508,122.44275840304175,23,95.65217391304348,122.31401354664703,6,83.33333333333334,0.12874485639472555,2,1
82,68,40,30,-10,60,5,29,93.10344827586206,4.222164082863508,122.44275840304175,23,95.65217391304348,122.31401354664703,6,83.33333333333334,0.12874485639472555,2,1
85,68,35,42,-10,60,2,30,93.33333333333333,4.081356178211297,122.44068534633891,23,95.65217391304348,122.31401354664703,7,85.71428571428571,0.12667179969187048,2,1
78,72,35,24,-10,42,3,32,90.625,3.82595225275561,122.43047208817951,23,95.65217391304348,120.74174120542244,9,77.77777777777779,1.6887308827570613,1,3
78,72,35,24,-15,42,3,32,90.625,3.82595225275561,122.43047208817951,23,95.65217391304348,120.74174120542244,9,77.77777777777779,1.6887308827570613,1,3
78,72,35,24,-20,42,3,32,90.625,3.82595225275561,122.43047208817951,23,95.65217391304348,120.74174120542244,9,77.77777777777779,1.6887308827570613,1,3
75,68,40,24,-10,42,4,32,90.625,3.8255062670375066,122.41620054520021,23,95.65217391304348,122.31401354664703,9,77.77777777777779,0.10218699855313451,2,3
75,68,40,30,-10,42,4,32,90.625,3.8255062670375066,122.41620054520021,23,95.65217391304348,122.31401354664703,9,77.77777777777779,0.10218699855313451,2,3
78,68,35,24,-15,42,3,32,90.625,3.824715355831049,122.39089138659357,23,95.65217391304348,120.74174120542244,9,77.77777777777779,1.649150181171088,1,3
78,68,35,24,-20,42,3,32,90.625,3.824715355831049,122.39089138659357,23,95.65217391304348,120.74174120542244,9,77.77777777777779,1.649150181171088,1,3
82,72,45,24,-10,42,3,29,89.65517241379311,4.219917679206191,122.37761269697955,23,95.65217391304348,121.29156574895543,6,66.66666666666666,1.0860469480241113,1,2
82,72,45,24,-15,42,3,29,89.65517241379311,4.219917679206191,122.37761269697955,23,95.65217391304348,121.29156574895543,6,66.66666666666666,1.0860469480241113,1,2
82,72,45,24,-20,42,3,29,89.65517241379311,4.219917679206191,122.37761269697955,23,95.65217391304348,121.29156574895543,6,66.66666666666666,1.0860469480241113,1,2
82,72,45,30,-10,42,3,29,89.65517241379311,4.219917679206191,122.37761269697955,23,95.65217391304348,121.29156574895543,6,66.66666666666666,1.0860469480241113,1,2
82,72,45,30,-15,42,3,29,89.65517241379311,4.219917679206191,122.37761269697955,23,95.65217391304348,121.29156574895543,6,66.66666666666666,1.0860469480241113,1,2
82,72,45,30,-20,42,3,29,89.65517241379311,4.219917679206191,122.37761269697955,23,95.65217391304348,121.29156574895543,6,66.66666666666666,1.0860469480241113,1,2
75,68,40,24,-15,42,3,32,90.625,3.8234195236064665,122.34942475540693,23,95.65217391304348,120.74174120542244,9,77.77777777777779,1.607683549984452,1,3
75,68,40,24,-20,42,3,32,90.625,3.8234195236064665,122.34942475540693,23,95.65217391304348,120.74174120542244,9,77.77777777777779,1.607683549984452,1,3
75,68,40,30,-15,42,3,32,90.625,3.8234195236064665,122.34942475540693,23,95.65217391304348,120.74174120542244,9,77.77777777777779,1.607683549984452,1,3
75,68,40,30,-20,42,3,32,90.625,3.8234195236064665,122.34942475540693,23,95.65217391304348,120.74174120542244,9,77.77777777777779,1.607683549984452,1,3
78,68,40,30,-15,42,3,32,90.625,3.8234195236064665,122.34942475540693,23,95.65217391304348,120.74174120542244,9,77.77777777777779,1.607683549984452,1,3
78,68,40,30,-20,42,3,32,90.625,3.8234195236064665,122.34942475540693,23,95.65217391304348,120.74174120542244,9,77.77777777777779,1.607683549984452,1,3
82,68,40,24,-10,90,3,29,93.10344827586206,4.21754046729752,122.30867355162809,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.005339995018970978,2,0
82,68,40,24,-10,90,4,29,93.10344827586206,4.21754046729752,122.30867355162809,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.005339995018970978,2,0
82,68,40,24,-10,90,5,29,93.10344827586206,4.21754046729752,122.30867355162809,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.005339995018970978,2,0
75,72,40,24,-10,42,2,32,90.625,3.8210238609300506,122.27276354976162,23,95.65217391304348,122.31401354664703,9,77.77777777777779,-0.04124999688542763,2,3
75,72,40,30,-10,42,2,32,90.625,3.8210238609300506,122.27276354976162,23,95.65217391304348,122.31401354664703,9,77.77777777777779,-0.04124999688542763,2,3
78,72,40,30,-10,42,2,32,90.625,3.8210238609300506,122.27276354976162,23,95.65217391304348,122.31401354664703,9,77.77777777777779,-0.04124999688542763,2,3
75,75,35,24,-10,42,2,32,87.5,3.820888669860039,122.26843743552125,23,95.65217391304348,121.81764113753141,9,66.66666666666666,0.45079629798985454,2,3
75,75,35,30,-10,42,2,32,87.5,3.820888669860039,122.26843743552125,23,95.65217391304348,121.81764113753141,9,66.66666666666666,0.45079629798985454,2,3
75,75,35,42,-10,42,2,32,87.5,3.820888669860039,122.26843743552125,23,95.65217391304348,121.81764113753141,9,66.66666666666666,0.45079629798985454,2,3
78,75,35,30,-10,42,2,32,87.5,3.820888669860039,122.26843743552125,23,95.65217391304348,121.81764113753141,9,66.66666666666666,0.45079629798985454,2,3
78,75,35,42,-10,42,2,32,87.5,3.820888669860039,122.26843743552125,23,95.65217391304348,121.81764113753141,9,66.66666666666666,0.45079629798985454,2,3
78,68,40,24,-10,42,3,32,90.625,3.820681374707424,122.26180399063757,23,95.65217391304348,122.31401354664703,9,77.77777777777779,-0.05220955600949617,2,3
75,68,35,42,-15,42,2,34,91.17647058823529,3.595437657530231,122.24488035602786,23,95.65217391304348,120.74174120542244,11,81.81818181818183,1.5031391506053806,1,3
75,68,35,42,-20,42,2,34,91.17647058823529,3.595437657530231,122.24488035602786,23,95.65217391304348,120.74174120542244,11,81.81818181818183,1.5031391506053806,1,3
78,68,35,42,-15,42,2,34,91.17647058823529,3.595437657530231,122.24488035602786,23,95.65217391304348,120.74174120542244,11,81.81818181818183,1.5031391506053806,1,3
78,68,35,42,-20,42,2,34,91.17647058823529,3.595437657530231,122.24488035602786,23,95.65217391304348,120.74174120542244,11,81.81818181818183,1.5031391506053806,1,3
75,68,35,42,-10,42,2,34,91.17647058823529,3.5949664373277015,122.22885886914185,23,95.65217391304348,122.31401354664703,11,81.81818181818183,-0.08515467750522943,2,3
78,68,35,42,-10,42,2,34,91.17647058823529,3.5949664373277015,122.22885886914185,23,95.65217391304348,122.31401354664703,11,81.81818181818183,-0.08515467750522943,2,3
82,68,40,24,-10,60,3,29,93.10344827586206,4.214544443975549,122.22178887529091,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.09222467135615497,2,1
82,68,40,24,-10,60,4,29,93.10344827586206,4.214544443975549,122.22178887529091,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.09222467135615497,2,1
82,68,40,24,-10,60,5,29,93.10344827586206,4.214544443975549,122.22178887529091,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.09222467135615497,2,1
82,65,40,24,-15,60,4,36,86.11111111111111,3.3941094077872234,122.18793868034004,24,95.83333333333334,115.87664785737007,12,66.66666666666666,6.311290822969962,1,6
82,65,40,24,-15,60,5,36,86.11111111111111,3.3941094077872234,122.18793868034004,24,95.83333333333334,115.87664785737007,12,66.66666666666666,6.311290822969962,1,6
82,65,40,24,-20,60,4,36,86.11111111111111,3.3941094077872234,122.18793868034004,24,95.83333333333334,115.87664785737007,12,66.66666666666666,6.311290822969962,1,6
82,65,40,24,-20,60,5,36,86.11111111111111,3.3941094077872234,122.18793868034004,24,95.83333333333334,115.87664785737007,12,66.66666666666666,6.311290822969962,1,6
82,68,35,30,-10,90,3,29,93.10344827586206,4.213375591307258,122.1878921479105,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.1261213987365446,2,0
82,68,35,30,-10,90,4,29,93.10344827586206,4.213375591307258,122.1878921479105,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.1261213987365446,2,0
82,68,35,30,-10,90,5,29,93.10344827586206,4.213375591307258,122.1878921479105,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.1261213987365446,2,0
78,65,40,24,-10,42,1,43,81.3953488372093,2.8405161191389907,122.14219312297661,24,95.83333333333334,122.20084470904288,19,63.1578947368421,-0.05865158606633658,2,8
82,68,35,30,-10,60,3,29,93.10344827586206,4.210379567985287,122.10100747157333,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.2130060750737286,2,1
82,68,35,30,-10,60,4,29,93.10344827586206,4.210379567985287,122.10100747157333,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.2130060750737286,2,1
82,68,35,30,-10,60,5,29,93.10344827586206,4.210379567985287,122.10100747157333,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.2130060750737286,2,1
85,68,35,30,-15,60,3,27,92.5925925925926,4.522032412981646,122.09487515050444,23,95.65217391304348,122.31401354664703,4,75.0,-0.2191383961426041,1,2
85,68,35,30,-15,60,4,27,92.5925925925926,4.522032412981646,122.09487515050444,23,95.65217391304348,122.31401354664703,4,75.0,-0.2191383961426041,1,2
85,68,35,30,-15,60,5,27,92.5925925925926,4.522032412981646,122.09487515050444,23,95.65217391304348,122.31401354664703,4,75.0,-0.2191383961426041,1,2
85,68,35,30,-20,60,3,27,92.5925925925926,4.522032412981646,122.09487515050444,23,95.65217391304348,122.31401354664703,4,75.0,-0.2191383961426041,1,2
85,68,35,30,-20,60,4,27,92.5925925925926,4.522032412981646,122.09487515050444,23,95.65217391304348,122.31401354664703,4,75.0,-0.2191383961426041,1,2
85,68,35,30,-20,60,5,27,92.5925925925926,4.522032412981646,122.09487515050444,23,95.65217391304348,122.31401354664703,4,75.0,-0.2191383961426041,1,2
85,68,40,30,-15,60,3,27,92.5925925925926,4.522032412981646,122.09487515050444,23,95.65217391304348,122.31401354664703,4,75.0,-0.2191383961426041,1,2
85,68,40,30,-15,60,4,27,92.5925925925926,4.522032412981646,122.09487515050444,23,95.65217391304348,122.31401354664703,4,75.0,-0.2191383961426041,1,2
85,68,40,30,-15,60,5,27,92.5925925925926,4.522032412981646,122.09487515050444,23,95.65217391304348,122.31401354664703,4,75.0,-0.2191383961426041,1,2
85,68,40,30,-20,60,3,27,92.5925925925926,4.522032412981646,122.09487515050444,23,95.65217391304348,122.31401354664703,4,75.0,-0.2191383961426041,1,2
85,68,40,30,-20,60,4,27,92.5925925925926,4.522032412981646,122.09487515050444,23,95.65217391304348,122.31401354664703,4,75.0,-0.2191383961426041,1,2
85,68,40,30,-20,60,5,27,92.5925925925926,4.522032412981646,122.09487515050444,23,95.65217391304348,122.31401354664703,4,75.0,-0.2191383961426041,1,2
75,68,35,24,-10,42,4,32,90.625,3.8148265504291174,122.07444961373176,23,95.65217391304348,122.31401354664703,9,77.77777777777779,-0.23956393291532008,2,3
75,68,35,30,-10,42,4,32,90.625,3.8148265504291174,122.07444961373176,23,95.65217391304348,122.31401354664703,9,77.77777777777779,-0.23956393291532008,2,3
75,65,40,24,-15,60,2,45,86.66666666666667,2.7120308247094287,122.0413871119243,24,95.83333333333334,118.0658106628112,21,76.19047619047619,3.975576449113104,1,8
75,65,40,24,-20,60,2,45,86.66666666666667,2.7120308247094287,122.0413871119243,24,95.83333333333334,118.0658106628112,21,76.19047619047619,3.975576449113104,1,8
78,65,40,30,-15,60,2,45,86.66666666666667,2.7120308247094287,122.0413871119243,24,95.83333333333334,118.0658106628112,21,76.19047619047619,3.975576449113104,1,8
78,65,40,30,-20,60,2,45,86.66666666666667,2.7120308247094287,122.0413871119243,24,95.83333333333334,118.0658106628112,21,76.19047619047619,3.975576449113104,1,8
85,72,35,42,-20,90,2,28,92.85714285714286,4.358271453861805,122.03160070813055,23,95.65217391304348,123.57690751730934,5,80.0,-1.5453068091787703,1,1
75,75,40,24,-10,42,4,32,87.5,3.813250677334848,122.02402167471513,23,95.65217391304348,120.74174120542244,9,66.66666666666666,1.2822804692926857,1,4
75,75,40,24,-15,42,4,32,87.5,3.813250677334848,122.02402167471513,23,95.65217391304348,120.74174120542244,9,66.66666666666666,1.2822804692926857,1,4
75,75,40,24,-20,42,4,32,87.5,3.813250677334848,122.02402167471513,23,95.65217391304348,120.74174120542244,9,66.66666666666666,1.2822804692926857,1,4
75,75,40,30,-10,42,4,32,87.5,3.813250677334848,122.02402167471513,23,95.65217391304348,120.74174120542244,9,66.66666666666666,1.2822804692926857,1,4
75,75,40,30,-15,42,4,32,87.5,3.813250677334848,122.02402167471513,23,95.65217391304348,120.74174120542244,9,66.66666666666666,1.2822804692926857,1,4
75,75,40,30,-20,42,4,32,87.5,3.813250677334848,122.02402167471513,23,95.65217391304348,120.74174120542244,9,66.66666666666666,1.2822804692926857,1,4
75,75,40,42,-10,42,4,32,87.5,3.813250677334848,122.02402167471513,23,95.65217391304348,120.74174120542244,9,66.66666666666666,1.2822804692926857,1,4
75,75,40,42,-15,42,4,32,87.5,3.813250677334848,122.02402167471513,23,95.65217391304348,120.74174120542244,9,66.66666666666666,1.2822804692926857,1,4
75,75,40,42,-20,42,4,32,87.5,3.813250677334848,122.02402167471513,23,95.65217391304348,120.74174120542244,9,66.66666666666666,1.2822804692926857,1,4
78,75,40,30,-10,42,4,32,87.5,3.813250677334848,122.02402167471513,23,95.65217391304348,120.74174120542244,9,66.66666666666666,1.2822804692926857,1,4
78,75,40,30,-15,42,4,32,87.5,3.813250677334848,122.02402167471513,23,95.65217391304348,120.74174120542244,9,66.66666666666666,1.2822804692926857,1,4
78,75,40,30,-20,42,4,32,87.5,3.813250677334848,122.02402167471513,23,95.65217391304348,120.74174120542244,9,66.66666666666666,1.2822804692926857,1,4
78,75,40,42,-10,42,4,32,87.5,3.813250677334848,122.02402167471513,23,95.65217391304348,120.74174120542244,9,66.66666666666666,1.2822804692926857,1,4
78,75,40,42,-15,42,4,32,87.5,3.813250677334848,122.02402167471513,23,95.65217391304348,120.74174120542244,9,66.66666666666666,1.2822804692926857,1,4
78,75,40,42,-20,42,4,32,87.5,3.813250677334848,122.02402167471513,23,95.65217391304348,120.74174120542244,9,66.66666666666666,1.2822804692926857,1,4
75,68,35,24,-15,42,3,32,90.625,3.8127398069980774,122.00767382393848,23,95.65217391304348,120.74174120542244,9,77.77777777777779,1.2659326185159974,1,3
75,68,35,24,-20,42,3,32,90.625,3.8127398069980774,122.00767382393848,23,95.65217391304348,120.74174120542244,9,77.77777777777779,1.2659326185159974,1,3
75,68,35,30,-15,42,3,32,90.625,3.8127398069980774,122.00767382393848,23,95.65217391304348,120.74174120542244,9,77.77777777777779,1.2659326185159974,1,3
75,68,35,30,-20,42,3,32,90.625,3.8127398069980774,122.00767382393848,23,95.65217391304348,120.74174120542244,9,77.77777777777779,1.2659326185159974,1,3
78,68,35,30,-15,42,3,32,90.625,3.8127398069980774,122.00767382393848,23,95.65217391304348,120.74174120542244,9,77.77777777777779,1.2659326185159974,1,3
78,68,35,30,-20,42,3,32,90.625,3.8127398069980774,122.00767382393848,23,95.65217391304348,120.74174120542244,9,77.77777777777779,1.2659326185159974,1,3
75,65,40,30,-15,60,2,45,86.66666666666667,2.711130722123669,122.00088249556511,24,95.83333333333334,118.0658106628112,21,76.19047619047619,3.935071832753921,1,8
75,65,40,30,-20,60,2,45,86.66666666666667,2.711130722123669,122.00088249556511,24,95.83333333333334,118.0658106628112,21,76.19047619047619,3.935071832753921,1,8
82,68,35,24,-10,90,3,29,93.10344827586206,4.205755952419298,121.96692262015964,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.3470909264874251,2,0
82,68,35,24,-10,90,4,29,93.10344827586206,4.205755952419298,121.96692262015964,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.3470909264874251,2,0
82,68,35,24,-10,90,5,29,93.10344827586206,4.205755952419298,121.96692262015964,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.3470909264874251,2,0
75,72,35,24,-10,42,2,32,90.625,3.8103441443216615,121.93101261829317,23,95.65217391304348,122.31401354664703,9,77.77777777777779,-0.3830009283538822,2,3
75,72,35,30,-10,42,2,32,90.625,3.8103441443216615,121.93101261829317,23,95.65217391304348,122.31401354664703,9,77.77777777777779,-0.3830009283538822,2,3
78,72,35,30,-10,42,2,32,90.625,3.8103441443216615,121.93101261829317,23,95.65217391304348,122.31401354664703,9,77.77777777777779,-0.3830009283538822,2,3
82,68,40,30,-10,90,2,29,93.10344827586206,4.204215992886475,121.92226379370777,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.39174975293929615,2,0
78,68,35,24,-10,42,3,32,90.625,3.810001658099035,121.92005305916912,23,95.65217391304348,122.31401354664703,9,77.77777777777779,-0.39396048747795076,2,3
75,65,45,30,-10,42,3,48,85.41666666666666,2.539677153712332,121.90450337819193,21,95.23809523809523,94.63661101057818,27,77.77777777777779,27.26789236761375,2,12
82,65,40,30,-15,60,3,39,87.17948717948718,3.125385935624159,121.89005148934221,24,95.83333333333334,115.87664785737007,15,73.33333333333333,6.013403631972123,1,6
82,65,40,30,-20,60,3,39,87.17948717948718,3.125385935624159,121.89005148934221,24,95.83333333333334,115.87664785737007,15,73.33333333333333,6.013403631972123,1,6
82,68,35,24,-10,60,3,29,93.10344827586206,4.2027599290973265,121.88003794382246,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.4339756028246091,2,1
82,68,35,24,-10,60,4,29,93.10344827586206,4.2027599290973265,121.88003794382246,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.4339756028246091,2,1
82,68,35,24,-10,60,5,29,93.10344827586206,4.2027599290973265,121.88003794382246,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.4339756028246091,2,1
82,72,40,30,-10,90,2,29,93.10344827586206,4.202259547095246,121.86552686576215,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.44848668088491905,2,0
75,68,40,24,-15,60,2,31,90.32258064516128,3.9310384882741265,121.86219313649792,23,95.65217391304348,122.31401354664703,8,75.0,-0.451820410149117,1,3
75,68,40,24,-20,60,2,31,90.32258064516128,3.9310384882741265,121.86219313649792,23,95.65217391304348,122.31401354664703,8,75.0,-0.451820410149117,1,3
75,68,40,30,-15,60,2,31,90.32258064516128,3.9310384882741265,121.86219313649792,23,95.65217391304348,122.31401354664703,8,75.0,-0.451820410149117,1,3
75,68,40,30,-20,60,2,31,90.32258064516128,3.9310384882741265,121.86219313649792,23,95.65217391304348,122.31401354664703,8,75.0,-0.451820410149117,1,3
78,68,40,24,-15,60,2,31,90.32258064516128,3.9310384882741265,121.86219313649792,23,95.65217391304348,122.31401354664703,8,75.0,-0.451820410149117,1,3
78,68,40,24,-20,60,2,31,90.32258064516128,3.9310384882741265,121.86219313649792,23,95.65217391304348,122.31401354664703,8,75.0,-0.451820410149117,1,3
78,68,40,30,-15,60,2,31,90.32258064516128,3.9310384882741265,121.86219313649792,23,95.65217391304348,122.31401354664703,8,75.0,-0.451820410149117,1,3
78,68,40,30,-20,60,2,31,90.32258064516128,3.9310384882741265,121.86219313649792,23,95.65217391304348,122.31401354664703,8,75.0,-0.451820410149117,1,3
82,68,40,30,-10,60,2,29,93.10344827586206,4.201219969564503,121.83537911737059,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.47863442927648014,2,1
78,68,40,30,-10,42,4,32,90.625,3.8069532120373046,121.82250278519375,23,95.65217391304348,122.31401354664703,9,77.77777777777779,-0.4915107614533274,2,3
82,68,45,30,-15,42,3,29,93.10344827586206,4.20036488264233,121.81058159662757,23,95.65217391304348,121.29156574895543,6,83.33333333333334,0.5190158476721223,1,2
82,68,45,30,-15,42,4,29,93.10344827586206,4.20036488264233,121.81058159662757,23,95.65217391304348,121.29156574895543,6,83.33333333333334,0.5190158476721223,1,2
82,68,45,30,-15,42,5,29,93.10344827586206,4.20036488264233,121.81058159662757,23,95.65217391304348,121.29156574895543,6,83.33333333333334,0.5190158476721223,1,2
82,68,45,30,-20,42,3,29,93.10344827586206,4.20036488264233,121.81058159662757,23,95.65217391304348,121.29156574895543,6,83.33333333333334,0.5190158476721223,1,2
82,68,45,30,-20,42,4,29,93.10344827586206,4.20036488264233,121.81058159662757,23,95.65217391304348,121.29156574895543,6,83.33333333333334,0.5190158476721223,1,2
82,68,45,30,-20,42,5,29,93.10344827586206,4.20036488264233,121.81058159662757,23,95.65217391304348,121.29156574895543,6,83.33333333333334,0.5190158476721223,1,2
82,72,40,30,-10,60,2,29,93.10344827586206,4.199263523773275,121.77864218942497,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.535371357222103,2,1
75,72,35,42,-10,60,2,33,90.9090909090909,3.6886154616137907,121.7243102332551,23,95.65217391304348,122.31401354664703,10,80.0,-0.589703313391932,2,2
78,72,35,42,-10,60,2,33,90.9090909090909,3.6886154616137907,121.7243102332551,23,95.65217391304348,122.31401354664703,10,80.0,-0.589703313391932,2,2
82,68,40,24,-10,90,2,29,93.10344827586206,4.196596353998513,121.70129426595688,23,95.65217391304348,122.31401354664703,6,83.33333333333334,-0.6127192806901767,2,0
