type,hedge_threshold,hedge_upgrade,hedge_ratio,hedge_profit,hedge_stop,long_trades,long_invested,long_profit,long_return,short_trades,short_invested,short_profit,short_return,total_profit,total_return
헷징,4,5,0.5,8,-10,105,384000,14025.137609470941,3.652379585799724,52,164000.0,-5905.771350392045,-3.6010800917024666,8119.366259078896,1.4816361786640322
헷징,2,5,1.25,10,-12,105,384000,14025.137609470941,3.652379585799724,82,367500.0,-2902.756434310603,-0.7898656964110484,11122.381175160339,1.480024108471103
헷징,2,3,0.5,8,-10,105,384000,14025.137609470941,3.652379585799724,113,251000.0,-4630.122232531508,-1.8446702121639476,9395.015376939433,1.479529980620383
헷징,4,3,1.0,5,-12,105,384000,14025.137609470941,3.652379585799724,62,401000.0,-2439.190902309413,-0.6082770329948661,11585.946707161529,1.4759167779823603
헷징,2,3,0.75,12,-12,105,384000,14025.137609470941,3.652379585799724,113,376500.0,-2807.537721716488,-0.7456939499910991,11217.599887754453,1.4750295710393757
헷징,4,0,1.25,12,-10,105,384000,14025.137609470941,3.652379585799724,36,180000.0,-5719.398234762451,-3.1774434637569167,8305.73937470849,1.4726488253029237
헷징,4,3,1.0,10,-12,105,384000,14025.137609470941,3.652379585799724,62,401000.0,-2488.0132069579977,-0.6204521713112213,11537.124402512944,1.4696973761162986
헷징,4,3,1.0,8,-12,105,384000,14025.137609470941,3.652379585799724,62,401000.0,-2496.7864094709203,-0.6226400023618255,11528.351200000021,1.4685797707006396
헷징,3,5,0.75,8,-15,105,384000,14025.137609470941,3.652379585799724,69,252750.0,-4725.691350203015,-1.8697097330180077,9299.446259267927,1.4604548502972794
헷징,3,5,0.5,5,-20,105,384000,14025.137609470941,3.652379585799724,69,168500.0,-5956.482275010846,-3.5350043175138555,8068.655334460095,1.4603901057846325
헷징,2,3,0.5,10,-20,105,384000,14025.137609470941,3.652379585799724,113,251000.0,-4765.112396666008,-1.8984511540502025,9260.025212804932,1.458271687055895
헷징,3,5,1.0,8,-12,105,384000,14025.137609470941,3.652379585799724,69,337000.0,-3578.391722439662,-1.0618373063619175,10446.74588703128,1.448924533568832
헷징,2,5,1.0,8,-15,105,384000,14025.137609470941,3.652379585799724,82,294000.0,-4252.078059665854,-1.4462850543081136,9773.059549805086,1.441454210885706
헷징,4,5,0.75,5,-15,105,384000,14025.137609470941,3.652379585799724,53,252750.0,-4922.263380953959,-1.9474830389530997,9102.874228516983,1.429583702947308
헷징,3,5,0.75,5,-12,105,384000,14025.137609470941,3.652379585799724,69,252750.0,-4924.712313774561,-1.9484519540156522,9100.42529569638,1.429199104153338
헷징,2,3,0.75,10,-12,105,384000,14025.137609470941,3.652379585799724,113,376500.0,-3172.2209718544627,-0.8425553710104814,10852.91663761648,1.4270764809489125
헷징,4,3,0.75,12,-12,105,384000,14025.137609470941,3.652379585799724,62,300750.0,-4279.413954209707,-1.422914032987434,9745.723655261234,1.4232528156642912
헷징,3,5,1.25,12,-12,105,384000,14025.137609470941,3.652379585799724,68,411250.0,-2754.687045640794,-0.6698327162652387,11270.450563830147,1.4172210705853692
헷징,2,5,1.0,12,-15,105,384000,14025.137609470941,3.652379585799724,82,294000.0,-4489.532022612717,-1.5270517083716724,9535.605586858224,1.4064315024864638
헷징,4,5,0.5,12,-10,105,384000,14025.137609470941,3.652379585799724,52,164000.0,-6327.3070320634615,-3.8581140439411348,7697.83057740748,1.4047136090159635
헷징,3,5,1.25,12,-10,105,384000,14025.137609470941,3.652379585799724,68,411250.0,-2891.882504749799,-0.7031933142248752,11133.255104721142,1.3999692052462926
헷징,4,5,0.75,12,-12,105,384000,14025.137609470941,3.652379585799724,52,246000.0,-5250.524590218296,-2.1343595895196326,8774.613019252645,1.3927957173416896
헷징,4,3,1.0,5,-10,105,384000,14025.137609470941,3.652379585799724,62,401000.0,-3379.221790695936,-0.8426987009216798,10645.915818775005,1.3561676202261155
헷징,3,3,0.75,5,-15,105,384000,14025.137609470941,3.652379585799724,86,360000.0,-3975.0347877631034,-1.1041763299341953,10050.102821707838,1.3508202717349245
헷징,4,5,0.75,10,-15,105,384000,14025.137609470941,3.652379585799724,52,246000.0,-5595.9350782540405,-2.2747703570138373,8429.2025312169,1.3379686557487143
헷징,2,5,1.0,10,-20,105,384000,14025.137609470941,3.652379585799724,82,294000.0,-5030.922763797415,-1.711198218978713,8994.214845673527,1.3265803607188094
헷징,2,5,1.25,10,-15,105,384000,14025.137609470941,3.652379585799724,82,367500.0,-4123.6175960977835,-1.122072815264703,9901.520013373158,1.3175675333829884
헷징,2,5,1.25,12,-12,105,384000,14025.137609470941,3.652379585799724,82,367500.0,-4128.553866478714,-1.123416018089446,9896.583742992229,1.3169106777102102
헷징,2,3,0.75,12,-15,105,384000,14025.137609470941,3.652379585799724,113,376500.0,-4148.582807046272,-1.1018812236510684,9876.55480242467,1.2986922817126454
헷징,4,5,1.0,5,-12,105,384000,14025.137609470941,3.652379585799724,53,337000.0,-4670.440253365306,-1.3858873155386662,9354.697356105637,1.2974614918315723
헷징,2,5,1.25,8,-12,105,384000,14025.137609470941,3.652379585799724,82,367500.0,-4293.5137859018505,-1.168303070993701,9731.62382356909,1.2949599232959534
헷징,4,5,0.75,10,-20,105,384000,14025.137609470941,3.652379585799724,52,246000.0,-5900.3322497787285,-2.3985090446254995,8124.805359692213,1.2896516443955892
헷징,2,3,0.5,5,-20,105,384000,14025.137609470941,3.652379585799724,113,251000.0,-5859.097166341234,-2.334301659896906,8166.0404431297075,1.2859906209653083
헷징,3,5,1.25,10,-10,105,384000,14025.137609470941,3.652379585799724,68,411250.0,-3832.0414230971282,-0.9318033855555328,10193.096186373812,1.2817473984751728
헷징,3,5,1.25,10,-12,105,384000,14025.137609470941,3.652379585799724,68,411250.0,-3844.182568565713,-0.9347556397728178,10180.955040905228,1.2802206904627762
헷징,2,3,0.5,8,-20,105,384000,14025.137609470941,3.652379585799724,113,251000.0,-5919.24881181681,-2.3582664588911597,8105.888797654131,1.2765179208904143
헷징,4,3,0.75,10,-20,105,384000,14025.137609470941,3.652379585799724,62,300750.0,-5314.407432166961,-1.767051515267485,8710.73017730398,1.272103713370424
헷징,3,5,0.75,12,-20,105,384000,14025.137609470941,3.652379585799724,68,246750.0,-6022.823326126183,-2.440860517173732,8002.314283344758,1.2686982613309168
헷징,3,3,0.75,10,-15,105,384000,14025.137609470941,3.652379585799724,86,360000.0,-4594.868849195405,-1.2763524581098349,9430.268760275536,1.2675092419725182
헷징,4,3,0.75,8,-20,105,384000,14025.137609470941,3.652379585799724,62,300750.0,-5353.718459947513,-1.7801225136982588,8671.419149523428,1.266362781967642
헷징,3,5,1.0,12,-15,105,384000,14025.137609470941,3.652379585799724,68,329000.0,-5016.279714343658,-1.5247050803476165,9008.857895127283,1.263514431294149
헷징,4,3,1.0,10,-15,105,384000,14025.137609470941,3.652379585799724,62,401000.0,-4116.755090514287,-1.026622217085857,9908.382518956654,1.2622143336250513
헷징,3,3,0.75,10,-20,105,384000,14025.137609470941,3.652379585799724,86,360000.0,-4645.144783260288,-1.29031799535008,9379.992826210653,1.2607517239530448
헷징,4,3,1.0,8,-15,105,384000,14025.137609470941,3.652379585799724,62,401000.0,-4169.1697942216915,-1.0396932155166314,9855.967815249249,1.2555373013056368
헷징,3,3,0.75,5,-10,105,384000,14025.137609470941,3.652379585799724,86,360000.0,-4684.270244449575,-1.301186179013771,9340.867365021366,1.2554929254060976
헷징,3,3,0.75,10,-12,105,384000,14025.137609470941,3.652379585799724,86,360000.0,-4691.844216566384,-1.3032900601573287,9333.293392904558,1.25447491840115
헷징,4,3,1.0,10,-10,105,384000,14025.137609470941,3.652379585799724,62,401000.0,-4199.336179603057,-1.0472160048885428,9825.801429867885,1.2516944496646987
헷징,3,5,1.0,5,-10,105,384000,14025.137609470941,3.652379585799724,69,337000.0,-5006.321114571966,-1.4855552268759544,9018.816494898976,1.250876074188485
헷징,4,5,0.75,8,-15,105,384000,14025.137609470941,3.652379585799724,52,246000.0,-6149.95318709938,-2.4999809703656015,7875.184422371562,1.2500292733923113
헷징,4,3,0.75,5,-20,105,384000,14025.137609470941,3.652379585799724,62,300750.0,-5500.788826548587,-1.8290237162256318,8524.348782922354,1.2448848167831112
헷징,3,3,0.75,5,-12,105,384000,14025.137609470941,3.652379585799724,86,360000.0,-4775.861935775549,-1.326628315493208,9249.275673695392,1.24318221420637
헷징,2,3,0.75,10,-15,105,384000,14025.137609470941,3.652379585799724,113,376500.0,-4588.266057184245,-1.21866296339555,9436.871552286695,1.240877258683326
헷징,4,3,1.25,5,-12,105,384000,14025.137609470941,3.652379585799724,62,501250.0,-3048.988627886764,-0.6082770329948657,10976.148981584178,1.2398925706392745
헷징,4,3,1.25,10,-12,105,384000,14025.137609470941,3.652379585799724,62,501250.0,-3110.0165086974944,-0.6204521713112209,10915.121100773447,1.2329987123155548
헷징,4,3,1.25,8,-12,105,384000,14025.137609470941,3.652379585799724,62,501250.0,-3120.983011838649,-0.6226400023618253,10904.154597632292,1.231759909362586
헷징,4,3,1.0,5,-15,105,384000,14025.137609470941,3.652379585799724,62,401000.0,-4365.263616356452,-1.088594418044003,9659.873993114488,1.230557196575094
헷징,4,5,1.0,10,-12,105,384000,14025.137609470941,3.652379585799724,52,328000.0,-5272.310684293237,-1.6074117939918406,8752.826925177706,1.2293296243227114
헷징,2,3,0.75,5,-12,105,384000,14025.137609470941,3.652379585799724,113,376500.0,-4680.876839171385,-1.2432607806564104,9344.260770299556,1.2286996410650304
헷징,4,5,0.75,5,-10,105,384000,14025.137609470941,3.652379585799724,53,252750.0,-6212.4550444743445,-2.457944626893905,7812.682564996597,1.2269623188059045
헷징,3,5,1.25,8,-10,105,384000,14025.137609470941,3.652379585799724,69,421250.0,-4152.671527162758,-0.9857973951721681,9872.466082308183,1.2260125529100507
헷징,4,3,0.75,12,-10,105,384000,14025.137609470941,3.652379585799724,62,300750.0,-5712.427724392632,-1.8993940895736097,8312.70988507831,1.213977347218446
헷징,4,3,0.75,12,-15,105,384000,14025.137609470941,3.652379585799724,62,300750.0,-5748.4703668769225,-1.911378343101221,8276.66724259402,1.2087137265562642
헷징,2,3,0.75,8,-12,105,384000,14025.137609470941,3.652379585799724,113,376500.0,-4915.040232111018,-1.3054555729378534,9110.097377359923,1.1979089253596218
헷징,3,3,0.75,5,-20,105,384000,14025.137609470941,3.652379585799724,86,360000.0,-5150.310721827983,-1.4306418671744399,8874.826887642957,1.1928530762960965
헷징,3,3,0.75,12,-20,105,384000,14025.137609470941,3.652379585799724,86,360000.0,-5163.510299389495,-1.434308416497082,8861.627310081447,1.1910789395270762
헷징,4,3,1.0,8,-10,105,384000,14025.137609470941,3.652379585799724,62,401000.0,-4676.817297857441,-1.166288602956968,9348.320311613501,1.1908688295049046
헷징,3,5,1.25,8,-12,105,384000,14025.137609470941,3.652379585799724,69,421250.0,-4472.989653049574,-1.0618373063619169,9552.147956421366,1.186233835010415
헷징,2,5,1.0,8,-20,105,384000,14025.137609470941,3.652379585799724,82,294000.0,-5984.106746585043,-2.0354104580221235,8041.030862885898,1.185992752638038
헷징,2,5,1.0,12,-20,105,384000,14025.137609470941,3.652379585799724,82,294000.0,-5987.864819480697,-2.0366887141090806,8037.272789990244,1.1854384646003309
헷징,2,3,0.75,12,-10,105,384000,14025.137609470941,3.652379585799724,113,376500.0,-5047.282801149285,-1.34057976126143,8977.854808321656,1.1805200273927225
헷징,4,5,0.75,8,-20,105,384000,14025.137609470941,3.652379585799724,52,246000.0,-6589.350358624068,-2.6785977067577513,7435.787250846874,1.1802836906106149
헷징,4,5,0.75,5,-20,105,384000,14025.137609470941,3.652379585799724,53,252750.0,-6576.660552478645,-2.602041761613707,7448.477056992297,1.1697647517852057
헷징,3,5,0.75,10,-20,105,384000,14025.137609470941,3.652379585799724,68,246750.0,-6676.520639881133,-2.7057834406813104,7348.616969589808,1.165060161647215
헷징,2,3,1.0,12,-12,105,384000,14025.137609470941,3.652379585799724,113,502000.0,-3743.383628955318,-0.7456939499910992,10281.753980515623,1.1604688465593254
헷징,2,5,1.25,8,-15,105,384000,14025.137609470941,3.652379585799724,82,367500.0,-5315.097574582317,-1.4462850543081136,8710.040034888625,1.1590206300583665
헷징,3,3,0.75,12,-12,105,384000,14025.137609470941,3.652379585799724,86,360000.0,-5413.108299112498,-1.503641194197916,8612.029310358444,1.157530821284737
헷징,3,3,0.75,8,-15,105,384000,14025.137609470941,3.652379585799724,86,360000.0,-5449.66521514694,-1.5137958930963722,8575.472394324002,1.1526172573016131
헷징,3,3,0.75,12,-15,105,384000,14025.137609470941,3.652379585799724,86,360000.0,-5451.132931741519,-1.514203592150422,8574.004677729423,1.1524199835657827
헷징,2,3,0.75,10,-10,105,384000,14025.137609470941,3.652379585799724,113,376500.0,-5322.364088540706,-1.4136425201967346,8702.773520930235,1.1443489179395443
헷징,4,5,1.0,8,-12,105,384000,14025.137609470941,3.652379585799724,52,328000.0,-5887.359994892538,-1.7949268277111396,8137.777614578403,1.14294629418236
헷징,3,3,0.75,8,-20,105,384000,14025.137609470941,3.652379585799724,86,360000.0,-5522.441149211822,-1.5340114303366172,8502.696460259118,1.1428355457337522
헷징,3,5,1.0,10,-15,105,384000,14025.137609470941,3.652379585799724,68,329000.0,-5887.876132683593,-1.7896280038551953,8137.261476787348,1.141270894360077
헷징,3,3,0.75,10,-10,105,384000,14025.137609470941,3.652379585799724,86,360000.0,-5595.42372038366,-1.554284366773239,8429.713889087281,1.1330260603611937
헷징,3,3,0.75,8,-12,105,384000,14025.137609470941,3.652379585799724,86,360000.0,-5614.140582517919,-1.5594834951438663,8410.997026953022,1.1305103530850835
헷징,4,5,0.75,12,-15,105,384000,14025.137609470941,3.652379585799724,52,246000.0,-6922.22665525241,-2.8139132744928497,7102.9109542185315,1.1274461832092908
헷징,3,5,0.75,8,-20,105,384000,14025.137609470941,3.652379585799724,69,252750.0,-6873.804890571453,-2.7196062870708024,7151.332718899488,1.1230989743069475
헷징,2,5,1.25,12,-15,105,384000,14025.137609470941,3.652379585799724,82,367500.0,-5611.915028265895,-1.527051708371672,8413.222581205046,1.1195239629015363
헷징,3,5,0.75,5,-15,105,384000,14025.137609470941,3.652379585799724,69,252750.0,-6899.109872147831,-2.7296181492177376,7126.02773732311,1.119124890038965
헷징,4,5,0.75,12,-20,105,384000,14025.137609470941,3.652379585799724,52,246000.0,-7011.225569514728,-2.8500916949246857,7013.912039956213,1.1133193714216212
헷징,4,3,1.25,5,-10,105,384000,14025.137609470941,3.652379585799724,62,501250.0,-4224.02723836992,-0.8426987009216798,9801.110371101022,1.107157342118161
헷징,2,3,1.0,10,-12,105,384000,14025.137609470941,3.652379585799724,113,502000.0,-4229.627962472616,-0.8425553710104813,9795.509646998325,1.105587996275206
헷징,2,3,0.75,5,-10,105,384000,14025.137609470941,3.652379585799724,113,376500.0,-5638.306022515125,-1.4975580405086653,8386.831586955817,1.102804942400502
헷징,3,5,1.0,8,-15,105,384000,14025.137609470941,3.652379585799724,69,337000.0,-6300.921800270684,-1.869709733018007,7724.215809200257,1.071319807101284
헷징,4,3,1.0,12,-12,105,384000,14025.137609470941,3.652379585799724,62,401000.0,-5705.885272279611,-1.4229140329874341,8319.25233719133,1.059777367795074
헷징,3,3,0.75,8,-10,105,384000,14025.137609470941,3.652379585799724,86,360000.0,-6227.813898084256,-1.7299483050234044,7797.323711386685,1.0480273805627265
헷징,4,5,1.0,5,-15,105,384000,14025.137609470941,3.652379585799724,53,337000.0,-6563.017841271948,-1.9474830389531004,7462.119768198993,1.0349680677113722
헷징,3,5,1.0,5,-12,105,384000,14025.137609470941,3.652379585799724,69,337000.0,-6566.283085032746,-1.948451954015652,7458.854524438195,1.0345151906294305
헷징,2,5,1.25,10,-20,105,384000,14025.137609470941,3.652379585799724,82,367500.0,-6288.653454746772,-1.7111982189787136,7736.4841547241695,1.0294722760777337
헷징,3,3,0.75,12,-10,105,384000,14025.137609470941,3.652379585799724,86,360000.0,-6387.699748438531,-1.7743610412329254,7637.43786103241,1.0265373469129584
헷징,4,5,1.25,5,-12,105,384000,14025.137609470941,3.652379585799724,53,421250.0,-5838.050316706629,-1.3858873155386655,8187.087292764312,1.0167137277571328
헷징,2,3,0.75,8,-15,105,384000,14025.137609470941,3.652379585799724,113,376500.0,-6319.470679910449,-1.678478268236507,7705.6669295604925,1.0132369401131482
헷징,3,3,1.0,5,-15,105,384000,14025.137609470941,3.652379585799724,86,480000.0,-5300.046383684135,-1.104176329934195,8725.091225786806,1.0098485215031026
헷징,4,3,1.25,10,-15,105,384000,14025.137609470941,3.652379585799724,62,501250.0,-5145.9438631428575,-1.026622217085857,8879.193746328085,1.00301539071766
헷징,2,3,0.75,5,-15,105,384000,14025.137609470941,3.652379585799724,113,376500.0,-6411.819320801928,-1.7030064597083474,7613.318288669013,1.0010937920669312
헷징,4,3,1.25,8,-15,105,384000,14025.137609470941,3.652379585799724,62,501250.0,-5211.462242777114,-1.0396932155166312,8813.675366693828,0.9956142746900681
헷징,4,3,1.25,10,-10,105,384000,14025.137609470941,3.652379585799724,62,501250.0,-5249.17022450382,-1.0472160048885426,8775.967384967122,0.9913546890671698
헷징,4,5,1.0,12,-12,105,384000,14025.137609470941,3.652379585799724,52,328000.0,-7000.699453624395,-2.1343595895196326,7024.438155846547,0.9865783926750767
헷징,3,5,1.25,12,-15,105,384000,14025.137609470941,3.652379585799724,68,411250.0,-6270.349642929578,-1.5247050803476179,7754.787966541363,0.9751383799486153
헷징,4,3,1.25,5,-15,105,384000,14025.137609470941,3.652379585799724,62,501250.0,-5456.579520445568,-1.0885944180440037,8568.558089025373,0.9679252289212509
헷징,3,5,1.25,5,-10,105,384000,14025.137609470941,3.652379585799724,69,421250.0,-6257.901393214958,-1.4855552268759544,7767.236216255983,0.9645745068309199
헷징,2,3,0.75,12,-20,105,384000,14025.137609470941,3.652379585799724,113,376500.0,-6707.985344861037,-1.7816694143057206,7317.152264609904,0.9621501991597506
헷징,2,3,1.0,12,-15,105,384000,14025.137609470941,3.652379585799724,113,502000.0,-5531.443742728359,-1.1018812236510676,8493.693866742582,0.958656192634603
헷징,4,5,0.75,10,-10,105,384000,14025.137609470941,3.652379585799724,52,246000.0,-8063.657025588069,-3.27790935999515,5961.480583882872,0.9462667593464877
헷징,4,5,1.25,10,-12,105,384000,14025.137609470941,3.652379585799724,52,410000.0,-6590.388355366542,-1.6074117939918395,7434.749254104399,0.9363664047990427
헷징,2,3,0.75,8,-10,105,384000,14025.137609470941,3.652379585799724,113,376500.0,-6945.183348797259,-1.8446702121639464,7079.954260673682,0.9309604550524236
헷징,2,3,1.25,12,-12,105,384000,14025.137609470941,3.652379585799724,113,627500.0,-4679.229536194145,-0.7456939499910988,9345.908073276796,0.9239652074420954
헷징,4,3,1.25,8,-10,105,384000,14025.137609470941,3.652379585799724,62,501250.0,-5846.021622321799,-1.1662886029569675,8179.115987149142,0.9239328988589824
헷징,4,5,1.0,10,-15,105,384000,14025.137609470941,3.652379585799724,52,328000.0,-7461.246771005388,-2.274770357013838,6563.890838465553,0.9218947806833642
헷징,4,3,0.75,12,-20,105,384000,14025.137609470941,3.652379585799724,62,300750.0,-7719.64130635739,-2.5667967768436872,6305.496303113551,0.9208464845729905
헷징,3,3,1.0,10,-15,105,384000,14025.137609470941,3.652379585799724,86,480000.0,-6126.491798927204,-1.2763524581098342,7898.645810543737,0.9141951169610807
헷징,3,3,1.0,10,-20,105,384000,14025.137609470941,3.652379585799724,86,480000.0,-6193.526377680375,-1.290317995350078,7831.611231790566,0.9064364851609451
헷징,2,3,0.75,10,-20,105,384000,14025.137609470941,3.652379585799724,113,376500.0,-7147.6685949990115,-1.8984511540502025,6877.46901447193,0.9043351761304312
헷징,3,3,1.0,5,-10,105,384000,14025.137609470941,3.652379585799724,86,480000.0,-6245.693659266101,-1.301186179013771,7779.44395020484,0.9003986053477823
헷징,3,3,1.0,10,-12,105,384000,14025.137609470941,3.652379585799724,86,480000.0,-6255.792288755181,-1.3032900601573294,7769.34532071576,0.89922978249025
헷징,2,3,1.0,10,-15,105,384000,14025.137609470941,3.652379585799724,113,502000.0,-6117.68807624566,-1.21866296339555,7907.449533225281,0.8924886606349075
헷징,3,3,1.0,5,-12,105,384000,14025.137609470941,3.652379585799724,86,480000.0,-6367.815914367397,-1.3266283154932077,7657.321695103544,0.8862640850814287
헷징,4,3,1.0,10,-20,105,384000,14025.137609470941,3.652379585799724,62,401000.0,-7085.876576222612,-1.7670515152674842,6939.261033248329,0.8839822972290865
헷징,2,3,1.0,5,-12,105,384000,14025.137609470941,3.652379585799724,113,502000.0,-6241.16911889518,-1.2432607806564104,7783.968490575761,0.878551748371982
헷징,4,3,1.0,8,-20,105,384000,14025.137609470941,3.652379585799724,62,401000.0,-7138.291279930021,-1.7801225136982595,6886.84632954092,0.8773052649096714
헷징,2,5,1.25,8,-20,105,384000,14025.137609470941,3.652379585799724,82,367500.0,-7480.133433231304,-2.0354104580221235,6545.004176239638,0.8709253727531121
헷징,2,5,1.25,12,-20,105,384000,14025.137609470941,3.652379585799724,82,367500.0,-7484.8310243508695,-2.03668871410908,6540.306585120072,0.8703002774610873
헷징,4,5,1.0,10,-20,105,384000,14025.137609470941,3.652379585799724,52,328000.0,-7867.10966637164,-2.3985090446255,6158.027943099301,0.8648915650420367
헷징,2,3,1.25,10,-12,105,384000,14025.137609470941,3.652379585799724,113,627500.0,-5287.034953090768,-0.8425553710104808,8738.102656380173,0.8638756951438629
헷징,4,3,1.0,5,-20,105,384000,14025.137609470941,3.652379585799724,62,401000.0,-7334.3851020647835,-1.8290237162256318,6690.752507406158,0.8523251601791284
헷징,2,3,1.0,8,-12,105,384000,14025.137609470941,3.652379585799724,113,502000.0,-6553.386976148024,-1.3054555729378534,7471.750633322918,0.8433127125646634
헷징,3,5,1.0,12,-20,105,384000,14025.137609470941,3.652379585799724,68,329000.0,-8030.4311015015755,-2.440860517173731,5994.706507969366,0.8407723012579755
헷징,4,5,1.25,8,-12,105,384000,14025.137609470941,3.652379585799724,52,410000.0,-7359.199993615668,-1.7949268277111388,6665.937615855273,0.8395387425510419
헷징,3,5,1.25,10,-15,105,384000,14025.137609470941,3.652379585799724,68,411250.0,-7359.845165854492,-1.7896280038551957,6665.292443616449,0.8381379998260232
헷징,3,3,1.0,5,-20,105,384000,14025.137609470941,3.652379585799724,86,480000.0,-6867.080962437307,-1.430641867174439,7158.056647033634,0.8284787785918558
헷징,3,3,1.0,12,-20,105,384000,14025.137609470941,3.652379585799724,86,480000.0,-6884.680399185985,-1.43430841649708,7140.457210284956,0.826441806745944
헷징,2,3,1.0,12,-10,105,384000,14025.137609470941,3.652379585799724,113,502000.0,-6729.710401532379,-1.34057976126143,7295.427207938562,0.8234116487515307
헷징,4,5,0.75,8,-10,105,384000,14025.137609470941,3.652379585799724,52,246000.0,-8858.657025588067,-3.601080091702466,5166.480583882874,0.8200762831560118
헷징,4,5,1.0,8,-15,105,384000,14025.137609470941,3.652379585799724,52,328000.0,-8199.937582799173,-2.4999809703656015,5825.200026671768,0.8181460711617652
헷징,4,3,1.0,12,-10,105,384000,14025.137609470941,3.652379585799724,62,401000.0,-7616.570299190179,-1.8993940895736108,6408.567310280762,0.8163780013096512
헷징,4,3,1.0,12,-15,105,384000,14025.137609470941,3.652379585799724,62,401000.0,-7664.627155835897,-1.911378343101221,6360.5104536350445,0.8102561087433178
헷징,3,5,0.75,5,-20,105,384000,14025.137609470941,3.652379585799724,69,252750.0,-8934.72341251627,-3.5350043175138555,5090.414196954671,0.7994368585716012
헷징,4,5,1.0,5,-10,105,384000,14025.137609470941,3.652379585799724,53,337000.0,-8283.273392632458,-2.4579446268939047,5741.864216838483,0.7963750647487494
헷징,3,3,1.0,12,-12,105,384000,14025.137609470941,3.652379585799724,86,480000.0,-7217.477732149999,-1.5036411941979164,6807.6598773209425,0.7879235969121462
헷징,3,3,1.0,8,-15,105,384000,14025.137609470941,3.652379585799724,86,480000.0,-7266.220286862585,-1.513795893096372,6758.917322608356,0.7822820975241153
헷징,3,3,1.0,12,-15,105,384000,14025.137609470941,3.652379585799724,86,480000.0,-7268.177242322022,-1.514203592150421,6756.960367148919,0.7820555980496434
헷징,2,3,1.0,10,-10,105,384000,14025.137609470941,3.652379585799724,113,502000.0,-7096.485451387608,-1.4136425201967346,6928.652158083333,0.7820149162622272
헷징,4,3,1.25,12,-12,105,384000,14025.137609470941,3.652379585799724,62,501250.0,-7132.356590349511,-1.4229140329874335,6892.78101912143,0.7786253622277809
헷징,3,3,1.0,8,-20,105,384000,14025.137609470941,3.652379585799724,86,480000.0,-7363.2548656157505,-1.5340114303366146,6661.882743855191,0.7710512435017582
헷징,3,5,1.25,8,-15,105,384000,14025.137609470941,3.652379585799724,69,421250.0,-7876.152250338354,-1.869709733018007,6148.985359132587,0.7636119663623206
헷징,3,3,1.0,10,-10,105,384000,14025.137609470941,3.652379585799724,86,480000.0,-7460.564960511543,-1.5542843667732382,6564.572648959398,0.7597885010369674
헷징,3,3,1.0,8,-12,105,384000,14025.137609470941,3.652379585799724,86,480000.0,-7485.5207766905605,-1.5594834951438667,6539.616832780381,0.7569000963866181
헷징,3,3,1.25,5,-15,105,384000,14025.137609470941,3.652379585799724,86,600000.0,-6625.05797960517,-1.104176329934195,7400.0796298657715,0.7520406127912369
헷징,4,5,1.0,8,-20,105,384000,14025.137609470941,3.652379585799724,52,328000.0,-8785.80047816542,-2.67859770675775,5239.337131305521,0.735861956644034
헷징,2,3,1.0,5,-10,105,384000,14025.137609470941,3.652379585799724,113,502000.0,-7517.7413633535025,-1.497558040508666,6507.396246117439,0.7344691022705913
헷징,4,5,1.0,5,-20,105,384000,14025.137609470941,3.652379585799724,53,337000.0,-8768.880736638193,-2.602041761613707,5256.256872832748,0.7290231446369969
헷징,4,5,1.25,5,-15,105,384000,14025.137609470941,3.652379585799724,53,421250.0,-8203.77230158993,-1.9474830389530993,5821.365307881011,0.7229264586005603
헷징,3,5,1.25,5,-12,105,384000,14025.137609470941,3.652379585799724,69,421250.0,-8207.853856290934,-1.9484519540156522,5817.283753180007,0.7224195905842915
헷징,4,5,0.75,12,-10,105,384000,14025.137609470941,3.652379585799724,52,246000.0,-9490.96054809519,-3.858114043941134,4534.177061375751,0.7197106446628176
헷징,3,5,1.0,10,-20,105,384000,14025.137609470941,3.652379585799724,68,329000.0,-8902.027519841507,-2.7057834406813095,5123.110089629434,0.7185287643239038
헷징,2,3,1.25,12,-15,105,384000,14025.137609470941,3.652379585799724,113,627500.0,-6914.304678410448,-1.1018812236510676,7110.832931060493,0.7029988068275327
헷징,2,3,0.75,5,-20,105,384000,14025.137609470941,3.652379585799724,113,376500.0,-8788.645749511847,-2.334301659896905,5236.491859959095,0.6885590874370933
헷징,2,3,0.75,8,-20,105,384000,14025.137609470941,3.652379585799724,113,376500.0,-8878.873217725215,-2.3582664588911593,5146.264391745726,0.6766948575602533
헷징,3,5,1.0,8,-20,105,384000,14025.137609470941,3.652379585799724,69,337000.0,-9165.0731874286,-2.719606287070801,4860.064422042342,0.6740727353734177
헷징,4,5,1.0,12,-15,105,384000,14025.137609470941,3.652379585799724,52,328000.0,-9229.635540336547,-2.8139132744928497,4795.502069134394,0.6735255715076396
헷징,3,5,1.0,5,-15,105,384000,14025.137609470941,3.652379585799724,69,337000.0,-9198.813162863771,-2.7296181492177363,4826.32444660717,0.669393127129982
헷징,4,5,1.25,12,-12,105,384000,14025.137609470941,3.652379585799724,52,410000.0,-8750.874317030492,-2.134359589519632,5274.26329244045,0.6642648982922481
헷징,3,3,1.0,8,-10,105,384000,14025.137609470941,3.652379585799724,86,480000.0,-8303.751864112337,-1.7299483050234037,5721.385745358604,0.6621974242313199
